MC20_RM035	1	1	3	2	4	4	3	3	4	1	4	1	3	3	2	3	4	4	4	4	4	4	4	4	4	4	1	2	4	4	4	4	3	3	1	2	1	1	1	1	0	0	3	3	4	4	3	3	4	3	1	1	3	3	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	3	2	2	3	2	1	4	3	3	2	1	4	4	2	4	4	2	3	3	3	1	3	3	1	3	4	4	3	3	2	2	3	2	1	2	4	4	1	1	1	1	1	1	1	1	2	2	0	0	1	1	3	3	4	4	1	1	4	4	2	2	2	3	1	4	1	3	4	4	3	3	4	4	2	2	1	1	4	1	3	3	4	4	4	1	4	4	3	3	1	1	1	1	1	1	4	4	2	2	2	2	3	3	3	3	3	4	3	3	3	3	4	4	1	1	1	1	3	3	4	4	4	4	3	4	3	3	2	2	4	3	2	2	3	3	3	3	4	4	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	2	3	3	4	3	3	3	3	3	3	3	4	4	4	1	1	1
MC20_RM043	1	1	3	3	4	4	3	3	4	4	4	4	3	1	2	2	4	4	4	4	4	4	4	4	4	4	1	1	4	4	4	4	3	3	1	2	1	1	1	4	3	3	3	3	1	1	3	3	4	4	1	1	2	2	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	3	2	2	3	3	1	1	3	3	2	1	4	4	2	2	4	2	3	3	3	3	3	3	1	1	4	4	3	3	0	0	3	3	1	1	4	4	1	2	1	2	1	1	1	1	3	3	1	1	1	1	2	2	4	1	1	1	4	4	2	2	2	2	0	0	3	3	4	4	3	3	4	4	2	2	1	1	4	4	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	3	2	1	2	2	3	2	3	3	3	3	3	3	4	1	1	1	1	4	3	3	4	4	1	1	3	3	3	1	2	2	4	4	2	2	3	2	4	4	4	3	3	3	3	3	1	1	4	4	3	3	0	0	4	4	0	0	3	3	4	4	3	3	1	1	0	0	4	4	4	4	1	1
MC20_RM051	1	1	3	3	4	4	3	1	4	4	4	4	3	3	2	2	4	4	4	4	4	4	4	4	1	1	1	1	4	1	4	4	3	3	1	2	2	2	1	1	3	3	3	4	4	1	3	3	4	4	1	1	3	2	4	4	4	4	3	3	4	4	3	3	1	1	3	3	3	3	2	2	3	3	1	1	3	3	2	1	4	4	2	2	4	4	3	3	3	1	3	3	1	1	4	4	3	3	1	1	3	3	1	1	4	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	4	4	1	1	4	1	2	2	2	2	4	4	1	1	4	4	3	3	4	4	2	1	1	1	4	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	3	4	4	2	3	2	2	2	2	3	3	3	3	3	3	3	3	4	4	1	1	1	1	3	3	4	4	4	4	3	3	1	1	2	2	4	4	2	2	3	2	3	3	4	4	3	3	3	3	1	4	4	4	3	3	2	2	4	3	2	2	3	3	4	4	3	3	3	1	3	3	4	4	4	4	1	1
MC20_RM059	1	1	3	2	4	4	3	1	4	4	4	4	3	1	2	2	4	4	4	4	4	4	4	4	4	4	1	1	4	4	4	4	3	2	1	2	2	1	4	4	3	3	3	3	4	1	3	3	4	4	1	4	3	3	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	3	2	2	3	3	1	1	3	3	2	2	4	4	2	2	4	4	3	3	3	1	3	3	1	1	4	4	3	3	1	1	2	2	1	2	4	4	1	2	1	1	1	1	1	1	2	3	1	1	0	0	3	3	4	4	1	1	4	4	2	2	2	2	4	4	3	3	4	4	3	3	4	4	2	2	1	1	1	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	3	2	2	2	3	3	3	3	4	3	3	3	3	4	4	1	1	1	1	3	3	4	1	4	1	3	3	3	3	2	2	4	4	2	2	2	2	3	3	4	4	3	3	3	3	1	4	4	4	3	3	2	2	4	3	2	2	3	1	4	4	3	3	3	1	3	1	4	4	4	4	1	1
MC20_RM067	1	1	3	3	4	4	3	3	4	1	4	4	3	3	2	2	4	4	4	4	1	1	4	4	4	4	1	1	4	4	4	4	3	2	1	2	1	1	1	1	3	4	3	3	0	0	3	3	4	3	1	1	3	2	4	4	4	4	3	3	4	4	3	3	0	0	3	3	3	3	2	2	3	2	1	4	3	2	2	2	4	4	2	2	4	4	3	3	3	3	3	2	1	3	4	4	3	2	1	1	3	3	1	1	4	4	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	4	4	1	1	4	4	2	2	2	2	1	4	1	3	4	2	3	3	4	4	2	2	1	1	4	4	3	3	4	4	4	4	4	4	3	4	1	4	1	1	1	1	4	4	2	2	2	1	2	2	3	3	3	4	3	3	3	3	4	4	1	1	1	1	3	1	4	4	4	1	3	3	3	1	2	2	4	3	2	2	3	3	3	3	4	4	3	3	3	3	1	4	4	4	3	3	3	3	4	4	2	2	3	3	4	4	3	3	3	3	1	1	4	1	4	4	1	1
MC20_RM075	1	1	3	3	4	4	3	1	4	4	4	4	3	3	2	2	4	4	4	4	4	1	4	4	4	4	1	1	4	4	4	4	3	3	2	2	1	1	1	4	3	3	3	3	4	4	3	3	4	4	1	1	3	3	4	1	4	4	3	3	4	4	3	3	3	1	3	3	3	3	2	2	0	0	1	1	3	3	2	1	4	4	2	2	4	4	3	2	3	3	3	3	1	3	4	4	3	3	1	2	3	2	1	1	4	1	1	1	1	1	1	1	1	1	2	2	0	0	1	1	2	2	4	1	1	1	4	4	2	2	2	2	0	0	1	3	4	4	3	3	4	4	2	1	1	3	4	4	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	3	2	2	2	3	3	3	3	4	3	3	3	3	4	4	1	1	1	1	3	3	4	4	4	1	3	3	3	3	2	2	4	4	2	2	3	2	3	4	4	4	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	3	3	1	4	4	3	3	3	3	3	1	4	4	4	4	1	1
MC20_RM004	1	1	3	3	4	4	3	3	4	4	4	4	3	1	2	2	4	4	0	0	4	4	4	1	4	4	1	1	4	1	4	4	3	2	2	2	2	2	4	4	3	3	3	3	1	1	3	3	4	3	1	1	3	2	4	4	4	4	3	3	4	4	3	3	1	1	3	3	3	3	2	2	3	3	1	1	3	3	2	2	4	4	2	2	4	4	3	3	3	3	3	3	1	1	4	4	3	3	1	2	3	3	1	1	4	1	1	1	1	2	1	1	1	1	3	3	1	1	1	1	2	3	4	4	1	1	4	4	2	2	2	2	1	4	1	1	4	2	3	3	4	3	2	2	1	1	4	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	3	4	4	2	2	2	1	2	2	3	3	3	3	3	3	3	3	1	1	1	1	1	4	3	3	4	4	0	0	3	3	1	1	2	2	4	4	2	2	3	2	3	4	4	3	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	2	3	3	4	3	3	3	3	1	3	1	4	1	4	4	1	1
MC20_RM012	1	1	3	3	4	4	3	1	4	1	4	4	3	3	2	2	4	4	4	4	4	1	4	4	4	4	1	1	4	4	4	4	3	2	1	1	2	1	1	1	3	4	3	3	0	0	3	3	4	4	1	1	2	2	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	3	2	2	3	3	1	4	3	3	2	2	4	4	2	2	4	4	3	3	3	3	3	2	1	3	4	4	3	2	1	1	3	3	1	2	4	4	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	4	4	1	1	4	4	2	2	2	2	1	1	1	1	4	2	3	3	4	3	2	2	1	3	1	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	2	2	2	2	2	3	3	4	4	3	3	3	3	4	1	1	1	1	1	3	3	4	1	4	4	3	3	3	1	2	2	4	4	2	4	3	3	3	3	4	4	3	3	3	3	1	4	4	4	3	3	3	3	4	3	2	2	3	3	4	3	3	3	0	0	1	1	4	4	4	4	1	1
MC20_RM028	1	1	3	2	4	4	3	1	4	1	4	4	3	3	2	2	4	4	4	4	4	4	4	4	4	4	1	1	4	1	4	4	2	2	2	2	1	1	1	4	3	3	3	3	1	1	3	3	4	3	1	1	3	3	4	4	4	1	3	3	4	4	3	3	3	1	3	3	3	3	2	2	0	0	1	1	3	3	2	2	4	4	2	4	4	2	3	3	3	3	3	3	1	1	4	4	3	3	1	2	2	2	1	1	4	4	1	2	1	1	1	1	1	1	2	2	0	0	1	1	3	3	4	4	1	1	4	4	2	2	2	2	1	4	1	3	4	4	3	3	4	4	2	2	1	3	1	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	3	4	4	2	2	2	2	3	3	3	3	3	3	3	3	3	3	4	4	1	1	1	1	3	3	4	4	4	4	3	3	3	3	3	3	4	3	2	2	3	3	3	3	4	4	3	3	3	3	1	1	4	4	3	3	3	3	4	4	2	3	3	3	4	4	3	3	3	1	0	0	4	4	0	0	1	1
MC20_RM036	1	1	3	2	4	4	3	1	4	4	4	4	3	1	2	3	4	4	4	4	4	4	4	4	4	4	1	1	4	1	4	4	3	2	1	1	1	1	1	1	3	3	3	3	4	1	3	2	4	4	1	1	3	2	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	3	2	2	3	3	1	4	3	3	2	2	4	4	2	2	2	2	3	3	3	3	3	3	1	3	4	4	3	3	1	1	3	3	1	1	4	4	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	3	4	4	1	1	4	4	2	2	2	2	4	4	1	3	4	4	3	3	4	4	2	2	1	3	1	1	3	3	4	4	4	4	4	4	3	3	1	4	1	1	1	3	4	4	2	3	2	2	3	3	3	2	3	4	3	3	3	3	4	4	1	1	1	4	3	3	4	4	4	4	3	3	3	3	2	2	4	4	2	2	3	3	4	4	4	4	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	3	3	3	4	4	3	3	3	3	3	3	4	4	4	4	1	1
MC20_RM044	1	1	3	3	4	4	3	3	4	4	4	4	1	1	2	2	4	4	4	4	1	1	0	0	4	4	1	1	4	1	4	4	3	3	1	1	2	2	4	4	3	4	3	3	4	1	3	3	4	4	1	1	3	3	4	4	4	4	3	3	4	4	3	3	3	1	3	3	3	3	2	2	3	2	1	1	3	3	2	2	4	4	2	2	4	4	3	3	3	3	3	3	1	1	4	4	3	3	1	1	3	2	1	1	4	4	1	2	1	1	1	1	1	1	3	3	1	1	1	1	2	2	4	4	1	1	4	1	2	2	2	2	4	4	3	3	4	2	3	3	4	4	2	2	1	1	4	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	3	4	4	2	3	2	2	2	2	3	2	3	4	3	3	3	3	4	1	1	1	1	1	3	3	4	4	4	4	3	3	3	1	2	2	4	4	2	2	3	2	3	3	4	3	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	2	3	3	4	4	3	3	3	1	1	1	4	4	4	1	1	1
MC20_RM052	1	1	3	3	4	4	3	3	4	1	4	1	3	1	2	2	4	4	4	4	4	4	4	4	4	4	1	1	4	1	4	4	3	3	2	2	2	1	1	1	3	3	3	3	4	1	3	3	4	4	1	4	3	3	4	4	4	4	3	3	4	1	3	3	3	1	3	3	3	3	2	2	3	3	1	1	3	3	2	1	4	4	2	2	4	4	3	2	3	3	3	2	1	1	4	4	3	3	1	1	3	2	1	1	4	4	1	1	2	2	1	1	1	1	2	3	1	1	1	1	2	3	4	4	1	1	4	4	2	2	3	3	4	4	1	1	4	4	3	3	4	4	2	2	1	1	4	1	3	3	4	4	4	4	4	4	3	3	1	1	1	1	1	1	4	4	2	2	2	2	2	3	3	2	3	3	3	3	3	3	4	4	1	1	1	1	3	3	4	4	4	1	3	3	1	1	2	2	4	4	2	2	3	2	3	3	4	4	3	3	3	3	1	1	4	4	3	3	3	3	4	3	2	3	3	3	4	4	3	3	3	1	3	3	4	4	4	4	1	1
